juego_id,TEMPORADA,Zona,Q,P,lnQ,lnP
200634,24-25,Cancha Vip 3,12,900.0,2.4849066497880004,6.802394763324311
200634,24-25,Cancha Vip 4,18,750.0,2.8903717578961645,6.620073206530356
200634,24-25,McCormick,20,160.0,2.995732273553991,5.075173815233827
200634,24-25,Platea 2,34,330.0,3.5263605246161616,5.799092654460526
200634,24-25,Platea Cabecera,93,160.0,4.532599493153256,5.075173815233827
200634,24-25,Platea Cabecera 2,7,160.0,1.9459101490553132,5.075173815233827
200634,24-25,Preferente,16,237.0,2.772588722239781,5.4680601411351315
200634,24-25,Preferente Cabecera,112,99.0,4.718498871295094,4.59511985013459
200634,24-25,Preferente Central,116,440.0,4.7535901911063645,6.0867747269123065
200634,24-25,Preferente Fondo,36,220.0,3.58351893845611,5.393627546352362
200634,24-25,Preferente Tunel,183,99.0,5.209486152841421,4.59511985013459
200634,24-25,Zona Boing,36,375.0,3.58351893845611,5.926926025970411
200634,24-25,Zona Pepsi,14,375.0,2.6390573296152584,5.926926025970411
200634,24-25,Zona Sabritas,14,160.0,2.6390573296152584,5.075173815233827
200635,24-25,Banco Azteca,14,160.0,2.6390573296152584,5.075173815233827
200635,24-25,Barrera Cabecera,14,90.0,2.6390573296152584,4.499809670330265
200635,24-25,Barrera Central,122,150.0,4.804021044733257,5.0106352940962555
200635,24-25,Butaca Central,65,60.0,4.174387269895637,4.0943445622221
200635,24-25,Cancha 1,7,1600.0,1.9459101490553132,7.3777589082278725
200635,24-25,Cancha 2,14,1000.0,2.6390573296152584,6.907755278982137
200635,24-25,Cancha 4,9,375.0,2.1972245773362196,5.926926025970411
200635,24-25,Cancha Vip 2,14,1000.0,2.6390573296152584,6.907755278982137
200635,24-25,Cancha Vip 3,12,900.0,2.4849066497880004,6.802394763324311
200635,24-25,Cancha Vip 4,17,750.0,2.833213344056216,6.620073206530356
200635,24-25,Front Row Vip,12,1700.0,2.4849066497880004,7.438383530044307
200635,24-25,McCormick,78,160.0,4.356708826689592,5.075173815233827
200635,24-25,Mesas VIP 4,7,900.0,1.9459101490553132,6.802394763324311
200635,24-25,Platea 2,96,330.0,4.564348191467836,5.799092654460526
200635,24-25,Platea Cabecera,355,160.0,5.872117789475416,5.075173815233827
200635,24-25,Platea Cabecera 2,89,160.0,4.48863636973214,5.075173815233827
200635,24-25,Preferente,62,475.0,4.127134385045092,6.163314804034641
200635,24-25,Preferente Cabecera,124,99.0,4.820281565605037,4.59511985013459
200635,24-25,Preferente Central,154,550.0,5.0369526024136295,6.309918278226516
200635,24-25,Preferente Fondo,26,220.0,3.258096538021482,5.393627546352362
200635,24-25,Preferente Tunel,236,99.0,5.4638318050256105,4.59511985013459
200635,24-25,Zona Boing,76,375.0,4.330733340286331,5.926926025970411
200635,24-25,Zona Elektra,23,375.0,3.1354942159291497,5.926926025970411
200635,24-25,Zona Mercado libre,9,375.0,2.1972245773362196,5.926926025970411
200635,24-25,Zona Miniso,35,160.0,3.5553480614894135,5.075173815233827
200635,24-25,Zona Pepsi,54,375.0,3.9889840465642745,5.926926025970411
200635,24-25,Zona Sabritas,6,160.0,1.791759469228055,5.075173815233827
200636,24-25,Banco Azteca,35,200.0,3.5553480614894135,5.298317366548036
200636,24-25,Barrera Cabecera,152,120.0,5.0238805208462765,4.787491742782046
200636,24-25,Barrera Central,227,180.0,5.424950017481403,5.19295685089021
200636,24-25,Butaca Cabecera,174,70.0,5.159055299214529,4.248495242049359
200636,24-25,Butaca Cabecera 2,5,70.0,1.6094379124341003,4.248495242049359
200636,24-25,Butaca Central,516,100.0,6.246106765481563,4.605170185988092
200636,24-25,Cancha 1,25,2000.0,3.2188758248682006,7.600902459542082
200636,24-25,Cancha 2,28,1600.0,3.332204510175204,7.3777589082278725
200636,24-25,Cancha 3,30,1200.0,3.4011973816621555,7.090076835776092
200636,24-25,Cancha 4,34,1000.0,3.5263605246161616,6.907755278982137
200636,24-25,Cancha Vip 2,19,2000.0,2.9444389791664403,7.600902459542082
200636,24-25,Cancha Vip 3,22,1600.0,3.091042453358316,7.3777589082278725
200636,24-25,Cancha Vip 4,29,1000.0,3.367295829986474,6.907755278982137
200636,24-25,Front Row Vip,17,2000.0,2.833213344056216,7.600902459542082
200636,24-25,McCormick,77,200.0,4.343805421853684,5.298317366548036
200636,24-25,Platea 2,365,400.0,5.8998973535824915,5.991464547107982
200636,24-25,Platea Cabecera,275,200.0,5.616771097666572,5.298317366548036
200636,24-25,Platea Cabecera 2,95,200.0,4.553876891600541,5.298317366548036
200636,24-25,Preferente,155,650.0,5.043425116919247,6.476972362889683
200636,24-25,Preferente Cabecera,144,247.0,4.969813299576001,5.5093883366279774
200636,24-25,Preferente Central,284,750.0,5.648974238161206,6.620073206530356
200636,24-25,Preferente Fondo,79,175.0,4.3694478524670215,5.1647859739235145
200636,24-25,Preferente Tunel,271,650.0,5.602118820879701,6.476972362889683
200636,24-25,Zona Boing,78,550.0,4.356708826689592,6.309918278226516
200636,24-25,Zona Elektra,14,550.0,2.6390573296152584,6.309918278226516
200636,24-25,Zona Mercado libre,47,550.0,3.8501476017100584,6.309918278226516
200636,24-25,Zona Miniso,52,200.0,3.9512437185814275,5.298317366548036
200636,24-25,Zona Pepsi,73,550.0,4.290459441148391,6.309918278226516
200636,24-25,Zona Sabritas,30,200.0,3.4011973816621555,5.298317366548036
200636,24-25,Zona Toyota,40,550.0,3.6888794541139363,6.309918278226516
200636,24-25,Zona Zapata,16,550.0,2.772588722239781,6.309918278226516
200637,24-25,Barrera Cabecera,12,90.0,2.4849066497880004,4.499809670330265
200637,24-25,Barrera Central,111,150.0,4.709530201312334,5.0106352940962555
200637,24-25,Butaca Central,202,60.0,5.308267697401205,4.0943445622221
200637,24-25,Cancha 1,6,1600.0,1.791759469228055,7.3777589082278725
200637,24-25,Cancha 2,32,500.0,3.4657359027997265,6.214608098422191
200637,24-25,Cancha Vip 2,24,500.0,3.1780538303479458,6.214608098422191
200637,24-25,Cancha Vip 3,11,900.0,2.3978952727983707,6.802394763324311
200637,24-25,Cancha Vip 4,8,750.0,2.0794415416798357,6.620073206530356
200637,24-25,McCormick,55,160.0,4.007333185232471,5.075173815233827
200637,24-25,Platea 2,51,330.0,3.9318256327243257,5.799092654460526
200637,24-25,Platea Cabecera,107,160.0,4.672828834461906,5.075173815233827
200637,24-25,Platea Cabecera 2,31,160.0,3.4339872044851463,5.075173815233827
200637,24-25,Preferente,26,475.0,3.258096538021482,6.163314804034641
200637,24-25,Preferente Central,89,550.0,4.48863636973214,6.309918278226516
200637,24-25,Preferente Fondo,20,220.0,2.995732273553991,5.393627546352362
200637,24-25,Preferente Tunel,27,475.0,3.295836866004329,6.163314804034641
200637,24-25,Zona Boing,31,375.0,3.4339872044851463,5.926926025970411
200637,24-25,Zona Mercado libre,8,375.0,2.0794415416798357,5.926926025970411
200637,24-25,Zona Miniso,6,160.0,1.791759469228055,5.075173815233827
200637,24-25,Zona Pepsi,22,375.0,3.091042453358316,5.926926025970411
200638,24-25,Banco Azteca,24,100.0,3.1780538303479458,4.605170185988092
200638,24-25,Barrera Central,212,180.0,5.356586274672012,5.19295685089021
200638,24-25,Butaca Cabecera,93,70.0,4.532599493153256,4.248495242049359
200638,24-25,Butaca Central,370,100.0,5.91350300563827,4.605170185988092
200638,24-25,Cancha 1,40,2000.0,3.6888794541139363,7.600902459542082
200638,24-25,Cancha 2,41,496.0,3.713572066704308,6.206575926724928
200638,24-25,Cancha 3,45,600.0,3.8066624897703196,6.396929655216146
200638,24-25,Cancha 4,51,500.0,3.9318256327243257,6.214608098422191
200638,24-25,Cancha Vip 2,37,496.0,3.6109179126442243,6.206575926724928
200638,24-25,Cancha Vip 3,13,1600.0,2.5649493574615367,7.3777589082278725
200638,24-25,Cancha Vip 4,24,1000.0,3.1780538303479458,6.907755278982137
200638,24-25,Front Row Vip,21,1000.0,3.044522437723423,6.907755278982137
200638,24-25,McCormick,82,100.0,4.406719247264253,4.605170185988092
200638,24-25,Mesas VIP 1,5,1400.0,1.6094379124341003,7.24422751560335
200638,24-25,Mesas VIP 2,5,1400.0,1.6094379124341003,7.24422751560335
200638,24-25,Mesas VIP 3,10,1400.0,2.302585092994046,7.24422751560335
200638,24-25,Platea 2,210,200.0,5.3471075307174685,5.298317366548036
200638,24-25,Platea Cabecera,82,100.0,4.406719247264253,4.605170185988092
200638,24-25,Platea Cabecera 2,82,200.0,4.406719247264253,5.298317366548036
200638,24-25,Preferente,202,650.0,5.308267697401205,6.476972362889683
200638,24-25,Preferente Cabecera,201,201.0,5.303304908059076,5.303304908059076
200638,24-25,Preferente Central,277,750.0,5.6240175061873385,6.620073206530356
200638,24-25,Preferente Fondo,77,350.0,4.343805421853684,5.857933154483459
200638,24-25,Preferente Tunel,192,325.0,5.2574953720277815,5.783825182329737
200638,24-25,Superpalcos,32,70.0,3.4657359027997265,4.248495242049359
200638,24-25,Zona Boing,74,550.0,4.30406509320417,6.309918278226516
200638,24-25,Zona Elektra,67,275.0,4.204692619390966,5.616771097666572
200638,24-25,Zona Mercado libre,58,550.0,4.060443010546419,6.309918278226516
200638,24-25,Zona Pepsi,65,275.0,4.174387269895637,5.616771097666572
200638,24-25,Zona Toyota,44,275.0,3.784189633918261,5.616771097666572
200638,24-25,Zona Zapata,51,550.0,3.9318256327243257,6.309918278226516
200639,24-25,Banco Azteca,14,200.0,2.6390573296152584,5.298317366548036
200639,24-25,Barrera Cabecera,106,120.0,4.663439094112067,4.787491742782046
200639,24-25,Barrera Central,140,180.0,4.941642422609304,5.19295685089021
200639,24-25,Butaca Central,87,100.0,4.465908118654584,4.605170185988092
200639,24-25,Cancha 1,29,1000.0,3.367295829986474,6.907755278982137
200639,24-25,Cancha 2,36,800.0,3.58351893845611,6.684611727667927
200639,24-25,Cancha 3,45,600.0,3.8066624897703196,6.396929655216146
200639,24-25,Cancha 4,27,500.0,3.295836866004329,6.214608098422191
200639,24-25,Cancha Vip 2,23,2000.0,3.1354942159291497,7.600902459542082
200639,24-25,Cancha Vip 3,10,1600.0,2.302585092994046,7.3777589082278725
200639,24-25,Cancha Vip 4,26,1000.0,3.258096538021482,6.907755278982137
200639,24-25,Front Row Vip,22,1375.0,3.091042453358316,7.226209010100671
200639,24-25,McCormick,63,100.0,4.143134726391533,4.605170185988092
200639,24-25,Mesas VIP 4,6,1120.0,1.791759469228055,7.02108396428914
200639,24-25,Platea 2,184,200.0,5.214935757608986,5.298317366548036
200639,24-25,Platea Cabecera,322,100.0,5.7745515455444085,4.605170185988092
200639,24-25,Platea Cabecera 2,52,100.0,3.9512437185814275,4.605170185988092
200639,24-25,Preferente,147,325.0,4.990432586778736,5.783825182329737
200639,24-25,Preferente Cabecera,78,650.0,4.356708826689592,6.476972362889683
200639,24-25,Preferente Central,241,375.0,5.484796933490655,5.926926025970411
200639,24-25,Preferente Fondo,43,175.0,3.7612001156935624,5.1647859739235145
200639,24-25,Preferente Tunel,231,650.0,5.442417710521793,6.476972362889683
200639,24-25,Zona Boing,72,275.0,4.276666119016055,5.616771097666572
200639,24-25,Zona Elektra,15,275.0,2.70805020110221,5.616771097666572
200639,24-25,Zona Mercado libre,32,550.0,3.4657359027997265,6.309918278226516
200639,24-25,Zona Miniso,17,200.0,2.833213344056216,5.298317366548036
200639,24-25,Zona Pepsi,51,275.0,3.9318256327243257,5.616771097666572
200639,24-25,Zona Sabritas,19,100.0,2.9444389791664403,4.605170185988092
200639,24-25,Zona Toyota,29,275.0,3.367295829986474,5.616771097666572
200640,24-25,Banco Azteca,24,174.0,3.1780538303479458,5.159055299214529
200640,24-25,Barrera Cabecera,322,199.0,5.7745515455444085,5.293304824724492
200640,24-25,Barrera Central,229,249.0,5.43372200355424,5.517452896464707
200640,24-25,Butaca Central,773,149.0,6.650279048587422,5.003946305945459
200640,24-25,Cancha 1,18,2999.0,2.8903717578961645,8.00603417874901
200640,24-25,Cancha 2,55,499.0,4.007333185232471,6.212606095751519
200640,24-25,Cancha 3,16,999.0,2.772588722239781,6.906754778648554
200640,24-25,Cancha 4,76,349.0,4.330733340286331,5.855071922202427
200640,24-25,Cancha 5,47,999.0,3.8501476017100584,6.906754778648554
200640,24-25,Cancha Vip 2,35,499.0,3.5553480614894135,6.212606095751519
200640,24-25,Cancha Vip 4,20,1499.0,2.995732273553991,7.312553498102598
200640,24-25,Front Row Vip,24,2999.0,3.1780538303479458,8.00603417874901
200640,24-25,General,23,59.0,3.1354942159291497,4.07753744390572
200640,24-25,McCormick,42,349.0,3.7376696182833684,5.855071922202427
200640,24-25,Mesas VIP 1,8,1499.0,2.0794415416798357,7.312553498102598
200640,24-25,Mesas VIP 4,10,1499.0,2.302585092994046,7.312553498102598
200640,24-25,Platea 2,391,449.0,5.968707559985366,6.1070228877422545
200640,24-25,Platea Cabecera,252,198.0,5.529429087511423,5.288267030694535
200640,24-25,Platea Cabecera 2,180,124.0,5.19295685089021,4.820281565605037
200640,24-25,Preferente,194,324.0,5.267858159063328,5.780743515792329
200640,24-25,Preferente Cabecera,169,649.0,5.1298987149230735,6.47543271670409
200640,24-25,Preferente Central,292,849.0,5.676753802268282,6.744059186311348
200640,24-25,Preferente Fondo,98,174.0,4.584967478670572,5.159055299214529
200640,24-25,Preferente Tunel,277,649.0,5.6240175061873385,6.47543271670409
200640,24-25,Superpalcos,5,149.0,1.6094379124341003,5.003946305945459
200640,24-25,Zona Boing,82,549.0,4.406719247264253,6.3080984415095305
200640,24-25,Zona Elektra,49,549.0,3.8918202981106265,6.3080984415095305
200640,24-25,Zona Mercado libre,33,549.0,3.4965075614664802,6.3080984415095305
200640,24-25,Zona Miniso,21,349.0,3.044522437723423,5.855071922202427
200640,24-25,Zona Pepsi,76,549.0,4.330733340286331,6.3080984415095305
200640,24-25,Zona Sabritas,35,349.0,3.5553480614894135,5.855071922202427
200640,24-25,Zona Toyota,72,549.0,4.276666119016055,6.3080984415095305
200640,24-25,Zona Zapata,38,549.0,3.6375861597263857,6.3080984415095305
200641,24-25,Banco Azteca,53,349.0,3.970291913552122,5.855071922202427
200641,24-25,Barrera Cabecera,83,199.0,4.418840607796598,5.293304824724492
200641,24-25,Barrera Central,143,249.0,4.962844630259907,5.517452896464707
200641,24-25,Butaca Central,107,74.0,4.672828834461906,4.30406509320417
200641,24-25,Cancha 1,16,2999.0,2.772588722239781,8.00603417874901
200641,24-25,Cancha 3,6,979.0,1.791759469228055,6.88653164253051
200641,24-25,Cancha 4,43,612.0,3.7612001156935624,6.416732282512326
200641,24-25,Cancha 5,28,499.0,3.332204510175204,6.212606095751519
200641,24-25,Cancha Vip 2,9,1249.0,2.1972245773362196,7.130098510125578
200641,24-25,Cancha Vip 4,10,1499.0,2.302585092994046,7.312553498102598
200641,24-25,McCormick,20,174.0,2.995732273553991,5.159055299214529
200641,24-25,Mesas VIP 1,10,1499.0,2.302585092994046,7.312553498102598
200641,24-25,Mesas VIP 4,10,1499.0,2.302585092994046,7.312553498102598
200641,24-25,Platea 2,134,224.0,4.897839799950911,5.4116460518550396
200641,24-25,Platea Cabecera,99,174.0,4.59511985013459,5.159055299214529
200641,24-25,Platea Cabecera 2,39,249.0,3.6635616461296463,5.517452896464707
200641,24-25,Preferente,160,649.0,5.075173815233827,6.47543271670409
200641,24-25,Preferente Cabecera,37,324.0,3.6109179126442243,5.780743515792329
200641,24-25,Preferente Central,193,424.0,5.262690188904886,6.049733455231958
200641,24-25,Preferente Fondo,20,174.0,2.995732273553991,5.159055299214529
200641,24-25,Preferente Tunel,289,649.0,5.666426688112432,6.47543271670409
200641,24-25,Zona Boing,60,439.0,4.0943445622221,6.0844994130751715
200641,24-25,Zona Elektra,12,274.0,2.4849066497880004,5.6131281063880705
200641,24-25,Zona Mercado libre,35,274.0,3.5553480614894135,5.6131281063880705
200641,24-25,Zona Miniso,39,349.0,3.6635616461296463,5.855071922202427
200641,24-25,Zona Pepsi,64,274.0,4.1588830833596715,5.6131281063880705
200641,24-25,Zona Sabritas,12,174.0,2.4849066497880004,5.159055299214529
200641,24-25,Zona Toyota,43,274.0,3.7612001156935624,5.6131281063880705
200641,24-25,Zona Zapata,58,549.0,4.060443010546419,6.3080984415095305
229677,25-26,Banco Azteca,61,174.0,4.110873864173311,5.159055299214529
229677,25-26,Barrera Cabecera,260,199.0,5.560681631015528,5.293304824724492
229677,25-26,Barrera Central,237,249.0,5.4680601411351315,5.517452896464707
229677,25-26,Butaca Cabecera,159,99.0,5.0689042022202315,4.59511985013459
229677,25-26,Butaca Cabecera 2,25,99.0,3.2188758248682006,4.59511985013459
229677,25-26,Butaca Central,761,149.0,6.634633357861686,5.003946305945459
229677,25-26,Cancha 1,28,2999.0,3.332204510175204,8.00603417874901
229677,25-26,Cancha 3,12,1299.0,2.4849066497880004,7.1693500166706
229677,25-26,Cancha 4,39,1249.0,3.6635616461296463,7.130098510125578
229677,25-26,Cancha 5,44,499.0,3.784189633918261,6.212606095751519
229677,25-26,Cancha Vip 2,14,2499.0,2.6390573296152584,7.823645930834952
229677,25-26,Cancha Vip 3,9,1999.0,2.1972245773362196,7.6004023345004
229677,25-26,Cancha Vip 4,22,1499.0,3.091042453358316,7.312553498102598
229677,25-26,Front Row Vip,15,3999.0,2.70805020110221,8.293799608846818
229677,25-26,General,55,49.0,4.007333185232471,3.8918202981106265
229677,25-26,McCormick,82,349.0,4.406719247264253,5.855071922202427
229677,25-26,Platea 2,374,499.0,5.924255797414532,6.212606095751519
229677,25-26,Platea Cabecera,300,174.0,5.703782474656201,5.159055299214529
229677,25-26,Platea Cabecera 2,458,124.0,6.126869184114185,4.820281565605037
229677,25-26,Preferente,171,649.0,5.14166355650266,6.47543271670409
229677,25-26,Preferente Cabecera,54,324.0,3.9889840465642745,5.780743515792329
229677,25-26,Preferente Central,300,849.0,5.703782474656201,6.744059186311348
229677,25-26,Preferente Fondo,91,349.0,4.51085950651685,5.855071922202427
229677,25-26,Preferente Tunel,247,524.0,5.5093883366279774,6.261491684321042
229677,25-26,SP Oro,12,149.0,2.4849066497880004,5.003946305945459
229677,25-26,SP Platino,85,149.0,4.442651256490317,5.003946305945459
229677,25-26,Zona Boing,78,549.0,4.356708826689592,6.3080984415095305
229677,25-26,Zona Elektra,28,549.0,3.332204510175204,6.3080984415095305
229677,25-26,Zona Mercado Libre,82,549.0,4.406719247264253,6.3080984415095305
229677,25-26,Zona Miniso,70,209.0,4.248495242049359,5.342334251964811
229677,25-26,Zona Pepsi,66,549.0,4.189654742026425,6.3080984415095305
229677,25-26,Zona Sabritas,66,174.0,4.189654742026425,5.159055299214529
229677,25-26,Zona Toyota,87,549.0,4.465908118654584,6.3080984415095305
229677,25-26,Zona Zapata,75,549.0,4.31748811353631,6.3080984415095305
229698,25-26,Barrera Cabecera,55,99.0,4.007333185232471,4.59511985013459
229698,25-26,Barrera Central,203,124.0,5.313205979041787,4.820281565605037
229698,25-26,Butaca Cabecera,102,99.0,4.624972813284271,4.59511985013459
229698,25-26,Butaca Central,157,74.0,5.056245805348308,4.30406509320417
229698,25-26,Cancha 1,9,1499.0,2.1972245773362196,7.312553498102598
229698,25-26,Cancha 3,14,999.0,2.6390573296152584,6.906754778648554
229698,25-26,Cancha 4,47,624.0,3.8501476017100584,6.436150368369428
229698,25-26,Cancha 5,52,499.0,3.9512437185814275,6.212606095751519
229698,25-26,Cancha Vip 4,14,749.0,2.6390573296152584,6.618738983517219
229698,25-26,Front Row Vip,11,3999.0,2.3978952727983707,8.293799608846818
229698,25-26,McCormick,20,174.0,2.995732273553991,5.159055299214529
229698,25-26,Platea 2,82,249.0,4.406719247264253,5.517452896464707
229698,25-26,Platea Cabecera,214,296.0,5.365976015021851,5.69035945432406
229698,25-26,Platea Cabecera 2,136,211.0,4.912654885736052,5.351858133476067
229698,25-26,Preferente,45,324.0,3.8066624897703196,5.780743515792329
229698,25-26,Preferente Cabecera,11,324.0,2.3978952727983707,5.780743515792329
229698,25-26,Preferente Central,99,424.0,4.59511985013459,6.049733455231958
229698,25-26,Preferente Fondo,21,174.0,3.044522437723423,5.159055299214529
229698,25-26,Preferente Tunel,34,749.0,3.5263605246161616,6.618738983517219
229698,25-26,Zona Boing,75,549.0,4.31748811353631,6.3080984415095305
229698,25-26,Zona Elektra,16,274.0,2.772588722239781,5.6131281063880705
229698,25-26,Zona Mercado Libre,13,549.0,2.5649493574615367,6.3080984415095305
229698,25-26,Zona Miniso,14,174.0,2.6390573296152584,5.159055299214529
229698,25-26,Zona Pepsi,62,274.0,4.127134385045092,5.6131281063880705
229698,25-26,Zona Sabritas,7,237.0,1.9459101490553132,5.4680601411351315
229698,25-26,Zona Toyota,15,274.0,2.70805020110221,5.6131281063880705
229698,25-26,Zona Zapata,9,274.0,2.1972245773362196,5.6131281063880705
229699,25-26,Banco Azteca,8,174.0,2.0794415416798357,5.159055299214529
229699,25-26,Barrera Cabecera,20,199.0,2.995732273553991,5.293304824724492
229699,25-26,Barrera Central,190,249.0,5.247024072160486,5.517452896464707
229699,25-26,Butaca Cabecera,83,99.0,4.418840607796598,4.59511985013459
229699,25-26,Butaca Central,226,149.0,5.420534999272286,5.003946305945459
229699,25-26,Cancha 1,21,1499.0,3.044522437723423,7.312553498102598
229699,25-26,Cancha 4,6,624.0,1.791759469228055,6.436150368369428
229699,25-26,Cancha 5,19,499.0,2.9444389791664403,6.212606095751519
229699,25-26,Cancha Vip 2,13,2499.0,2.5649493574615367,7.823645930834952
229699,25-26,Cancha Vip 4,12,1499.0,2.4849066497880004,7.312553498102598
229699,25-26,Front Row Vip,16,1999.0,2.772588722239781,7.6004023345004
229699,25-26,McCormick,56,174.0,4.02535169073515,5.159055299214529
229699,25-26,Platea 2,95,499.0,4.553876891600541,6.212606095751519
229699,25-26,Platea Cabecera,135,174.0,4.90527477843843,5.159055299214529
229699,25-26,Platea Cabecera 2,120,124.0,4.787491742782046,4.820281565605037
229699,25-26,Preferente,145,519.0,4.976733742420574,6.251903883165888
229699,25-26,Preferente Cabecera,70,324.0,4.248495242049359,5.780743515792329
229699,25-26,Preferente Central,271,679.0,5.602118820879701,6.520621127558696
229699,25-26,Preferente Fondo,66,174.0,4.189654742026425,5.159055299214529
229699,25-26,Preferente Tunel,62,749.0,4.127134385045092,6.618738983517219
229699,25-26,Zona Boing,76,549.0,4.330733340286331,6.3080984415095305
229699,25-26,Zona Elektra,20,549.0,2.995732273553991,6.3080984415095305
229699,25-26,Zona Mercado Libre,33,549.0,3.4965075614664802,6.3080984415095305
229699,25-26,Zona Miniso,25,174.0,3.2188758248682006,5.159055299214529
229699,25-26,Zona Pepsi,70,549.0,4.248495242049359,6.3080984415095305
229699,25-26,Zona Sabritas,24,174.0,3.1780538303479458,5.159055299214529
229699,25-26,Zona Toyota,31,274.0,3.4339872044851463,5.6131281063880705
229699,25-26,Zona Zapata,13,549.0,2.5649493574615367,6.3080984415095305
229700,25-26,Cancha 5,10,499.0,2.302585092994046,6.212606095751519
229700,25-26,Front Row Vip,5,3999.0,1.6094379124341003,8.293799608846818
229700,25-26,McCormick,40,174.0,3.6888794541139363,5.159055299214529
229700,25-26,Platea 2,31,499.0,3.4339872044851463,6.212606095751519
229700,25-26,Platea Cabecera,177,279.0,5.176149732573829,5.631211781821365
229700,25-26,Platea Cabecera 2,252,199.0,5.529429087511423,5.293304824724492
229700,25-26,Preferente,51,649.0,3.9318256327243257,6.47543271670409
229700,25-26,Preferente Cabecera,8,649.0,2.0794415416798357,6.47543271670409
229700,25-26,Preferente Central,33,849.0,3.4965075614664802,6.744059186311348
229700,25-26,Preferente Fondo,35,174.0,3.5553480614894135,5.159055299214529
229700,25-26,Preferente Tunel,5,374.0,1.6094379124341003,5.924255797414532
229700,25-26,Zona Boing,10,549.0,2.302585092994046,6.3080984415095305
229700,25-26,Zona Mercado Libre,9,274.0,2.1972245773362196,5.6131281063880705
229700,25-26,Zona Pepsi,12,274.0,2.4849066497880004,5.6131281063880705
229700,25-26,Zona Sabritas,14,349.0,2.6390573296152584,5.855071922202427
229700,25-26,Zona Toyota,8,549.0,2.0794415416798357,6.3080984415095305
229701,25-26,Cancha 2,13,24.0,2.5649493574615367,3.1780538303479458
229701,25-26,Cancha 4,52,374.0,3.9512437185814275,5.924255797414532
229701,25-26,Cancha Vip 4,5,1499.0,1.6094379124341003,7.312553498102598
229701,25-26,McCormick,14,174.0,2.6390573296152584,5.159055299214529
229701,25-26,Platea 2,48,249.0,3.871201010907891,5.517452896464707
229701,25-26,Platea Cabecera,38,174.0,3.6375861597263857,5.159055299214529
229701,25-26,Platea Cabecera 2,240,124.0,5.480638923341991,4.820281565605037
229701,25-26,Preferente,56,324.0,4.02535169073515,5.780743515792329
229701,25-26,Preferente Cabecera,6,649.0,1.791759469228055,6.47543271670409
229701,25-26,Preferente Central,48,849.0,3.871201010907891,6.744059186311348
229701,25-26,Preferente Fondo,50,174.0,3.912023005428146,5.159055299214529
229701,25-26,Preferente Tunel,38,374.0,3.6375861597263857,5.924255797414532
229701,25-26,Zona Boing,13,549.0,2.5649493574615367,6.3080984415095305
229701,25-26,Zona Mercado Libre,16,274.0,2.772588722239781,5.6131281063880705
229701,25-26,Zona Pepsi,8,549.0,2.0794415416798357,6.3080984415095305
229702,25-26,Barrera Central,148,211.0,4.997212273764115,5.351858133476067
229702,25-26,Cancha 1,8,1499.0,2.0794415416798357,7.312553498102598
229702,25-26,Cancha 4,16,624.0,2.772588722239781,6.436150368369428
229702,25-26,Front Row Vip,8,3999.0,2.0794415416798357,8.293799608846818
229702,25-26,McCormick,6,349.0,1.791759469228055,5.855071922202427
229702,25-26,Platea 2,52,499.0,3.9512437185814275,6.212606095751519
229702,25-26,Platea Cabecera,28,349.0,3.332204510175204,5.855071922202427
229702,25-26,Platea Cabecera 2,107,249.0,4.672828834461906,5.517452896464707
229702,25-26,Preferente,13,649.0,2.5649493574615367,6.47543271670409
229702,25-26,Preferente Cabecera,10,649.0,2.302585092994046,6.47543271670409
229702,25-26,Preferente Central,81,849.0,4.394449154672439,6.744059186311348
229702,25-26,Preferente Fondo,19,174.0,2.9444389791664403,5.159055299214529
229702,25-26,Preferente Tunel,27,749.0,3.295836866004329,6.618738983517219
229702,25-26,Zona Boing,46,549.0,3.828641396489095,6.3080984415095305
229702,25-26,Zona Mercado Libre,5,274.0,1.6094379124341003,5.6131281063880705
229702,25-26,Zona Pepsi,32,549.0,3.4657359027997265,6.3080984415095305
229702,25-26,Zona Zapata,7,274.0,1.9459101490553132,5.6131281063880705
229703,25-26,Barrera Central,147,249.0,4.990432586778736,5.517452896464707
229703,25-26,Cancha 1,15,1499.0,2.70805020110221,7.312553498102598
229703,25-26,Cancha 4,6,624.0,1.791759469228055,6.436150368369428
229703,25-26,Cancha 5,19,999.0,2.9444389791664403,6.906754778648554
229703,25-26,Cancha Vip 3,6,1999.0,1.791759469228055,7.6004023345004
229703,25-26,Cancha Vip 4,9,749.0,2.1972245773362196,6.618738983517219
229703,25-26,Front Row Vip,7,1999.0,1.9459101490553132,7.6004023345004
229703,25-26,McCormick,23,349.0,3.1354942159291497,5.855071922202427
229703,25-26,Platea 2,65,499.0,4.174387269895637,6.212606095751519
229703,25-26,Platea Cabecera,37,174.0,3.6109179126442243,5.159055299214529
229703,25-26,Platea Cabecera 2,76,249.0,4.330733340286331,5.517452896464707
229703,25-26,Preferente,25,649.0,3.2188758248682006,6.47543271670409
229703,25-26,Preferente Cabecera,10,649.0,2.302585092994046,6.47543271670409
229703,25-26,Preferente Central,114,849.0,4.736198448394496,6.744059186311348
229703,25-26,Preferente Fondo,61,174.0,4.110873864173311,5.159055299214529
229703,25-26,Preferente Tunel,128,486.0,4.852030263919617,6.186208623900494
229703,25-26,Zona Boing,49,549.0,3.8918202981106265,6.3080984415095305
